time,open,high,low,close,volume
2026-05-19 21:00:00,4541.63,4541.68,4536.34,4536.47,1648
2026-05-19 21:05:00,4536.45,4541.94,4536.06,4540.1,1391
2026-05-19 21:10:00,4540.01,4542.34,4538.7,4541.45,1408
2026-05-19 21:15:00,4541.49,4541.8,4538.15,4539.48,1053
2026-05-19 21:20:00,4539.46,4541.55,4538.9,4540.63,1188
2026-05-19 21:25:00,4540.6,4540.8,4539.15,4539.73,892
2026-05-19 21:30:00,4539.8,4542.46,4538.45,4541.25,1209
2026-05-19 21:35:00,4541.2,4543.05,4534.06,4540.86,2223
2026-05-19 21:40:00,4540.91,4541.35,4525.52,4529.11,2951
2026-05-19 21:45:00,4529.05,4534.57,4527.67,4532.94,2690
2026-05-19 21:50:00,4532.95,4535.95,4532.13,4535.3,2003
2026-05-19 21:55:00,4535.27,4544.65,4535.27,4544.65,2407
2026-05-19 22:00:00,4544.49,4547.85,4542.82,4543.44,2075
2026-05-19 22:05:00,4543.42,4543.5,4540.38,4541.16,1564
2026-05-19 22:10:00,4541.12,4542.03,4535.93,4536.7,2187
2026-05-19 22:15:00,4536.66,4541.98,4535.71,4541,1577
2026-05-19 22:20:00,4540.91,4542.08,4538.71,4540.98,1375
2026-05-19 22:25:00,4541.15,4542.15,4536.87,4539.22,1635
2026-05-19 22:30:00,4539.21,4540.8,4537.48,4539.23,1937
2026-05-19 22:35:00,4539.26,4539.37,4536.71,4538.08,1758
2026-05-19 22:40:00,4538.07,4543.09,4536.78,4541.96,1776
2026-05-19 22:45:00,4541.85,4542.4,4537.15,4539.86,1774
2026-05-19 22:50:00,4539.87,4540.07,4534.32,4534.88,1867
2026-05-19 22:55:00,4534.94,4534.97,4529.76,4530.73,2196
2026-05-19 23:00:00,4530.69,4536,4527.37,4535.28,2355
2026-05-19 23:05:00,4535.29,4542.34,4533.13,4542.07,2058
2026-05-19 23:10:00,4542.05,4546.48,4541.25,4542.07,2039
2026-05-19 23:15:00,4542.1,4543.62,4536.7,4539.98,1867
2026-05-19 23:20:00,4540.01,4544.21,4539.63,4543.79,1760
2026-05-19 23:25:00,4543.8,4544.21,4540.45,4542.95,1517
2026-05-19 23:30:00,4542.96,4546.81,4541.92,4543.48,1567
2026-05-19 23:35:00,4543.44,4547.12,4541.13,4542.42,1837
2026-05-19 23:40:00,4542.36,4546.39,4536.72,4537.4,2743
2026-05-19 23:45:00,4537.39,4539.97,4535.59,4539.33,2201
2026-05-19 23:50:00,4539.34,4541.48,4537.17,4541.1,1636
2026-05-19 23:55:00,4541.16,4541.65,4536.56,4537.03,1691
2026-05-20 00:00:00,4537.09,4537.45,4521.68,4523.57,3182
2026-05-20 00:05:00,4523.61,4525.29,4514.61,4522.69,3862
2026-05-20 00:10:00,4522.58,4526.43,4519.08,4524.22,3278
2026-05-20 00:15:00,4524.21,4526.11,4516.27,4516.8,3044
2026-05-20 00:20:00,4517.09,4519.74,4503.53,4505.04,4535
2026-05-20 00:25:00,4505.02,4505.02,4490.87,4492.03,5283
2026-05-20 00:30:00,4492.16,4495.59,4464.51,4481.47,6824
2026-05-20 00:35:00,4481.46,4486.83,4470.8,4483.24,6428
2026-05-20 00:40:00,4482.87,4483.43,4470.24,4476.12,5833
2026-05-20 00:45:00,4476.19,4482.24,4473.75,4481.38,5882
2026-05-20 00:50:00,4481.26,4505.06,4479.85,4504.48,5481
2026-05-20 00:55:00,4504.46,4511.24,4497.65,4503.61,4724
2026-05-20 01:00:00,4503.53,4512.37,4495.55,4511.17,5105
2026-05-20 01:05:00,4511.46,4514.04,4494.36,4503.7,6020
2026-05-20 01:10:00,4503.74,4504.03,4492.17,4492.59,5371
2026-05-20 01:15:00,4492.58,4500.84,4491.86,4494.85,4702
2026-05-20 01:20:00,4494.84,4495.94,4484.76,4486.53,5370
2026-05-20 01:25:00,4486.55,4494.25,4484.41,4490.03,5242
2026-05-20 01:30:00,4490.06,4498.12,4488.55,4490.12,4750
2026-05-20 01:35:00,4490.05,4498.62,4488.83,4489.57,4244
2026-05-20 01:40:00,4489.63,4497.89,4487.34,4494.31,4850
2026-05-20 01:45:00,4494.58,4496.36,4487.64,4489.92,4511
2026-05-20 01:50:00,4489.94,4494.05,4486.16,4486.67,4445
2026-05-20 01:55:00,4486.68,4496.7,4486.6,4494.02,3764
2026-05-20 02:00:00,4494.01,4499.7,4493.89,4496.8,3755
2026-05-20 02:05:00,4496.78,4499.85,4489.64,4498.2,3811
2026-05-20 02:10:00,4498.19,4499.7,4495.69,4499.04,3176
2026-05-20 02:15:00,4499.07,4505.05,4497.86,4500.41,3529
2026-05-20 02:20:00,4500.43,4502.24,4493.97,4494.86,3531
2026-05-20 02:25:00,4494.89,4500.02,4494.26,4498.82,3160
2026-05-20 02:30:00,4498.86,4507.45,4497.86,4503.11,3598
2026-05-20 02:35:00,4503.22,4505.34,4498.86,4502.96,3412
2026-05-20 02:40:00,4502.93,4505.14,4500.73,4502.16,2978
2026-05-20 02:45:00,4502.18,4504.14,4500.18,4504.11,2795
2026-05-20 02:50:00,4504.1,4505.76,4501.76,4503.13,2506
2026-05-20 02:55:00,4503.11,4509.31,4503.1,4508.4,2430
2026-05-20 03:00:00,4508.42,4510.37,4505.14,4505.65,2631
2026-05-20 03:05:00,4505.66,4505.67,4497.25,4498.47,2501
2026-05-20 03:10:00,4498.51,4501.19,4496.31,4500.89,2418
2026-05-20 03:15:00,4500.91,4503.06,4498.76,4500.3,2327
2026-05-20 03:20:00,4500.32,4506,4499.96,4505.59,2045
2026-05-20 03:25:00,4505.65,4512.01,4505.65,4508.72,2769
2026-05-20 03:30:00,4508.76,4512.43,4506.64,4507.47,2819
2026-05-20 03:35:00,4507.49,4509.89,4505.85,4508.67,2252
2026-05-20 03:40:00,4508.69,4509.46,4505.52,4505.83,2029
2026-05-20 03:45:00,4505.84,4506.51,4504.57,4505.97,2053
2026-05-20 03:50:00,4505.99,4507.8,4504.78,4505.47,1822
2026-05-20 03:55:00,4505.54,4509.33,4504.79,4507.76,1982
2026-05-20 04:00:00,4507.79,4509.69,4505.9,4506.81,2469
2026-05-20 04:05:00,4506.8,4509.28,4505.8,4507.93,1940
2026-05-20 04:10:00,4508.07,4510.73,4506.21,4510.25,2038
2026-05-20 04:15:00,4510.34,4511.09,4507.61,4507.87,1907
2026-05-20 04:20:00,4507.93,4508.08,4503.29,4503.5,2022
2026-05-20 04:25:00,4503.53,4508.44,4503.53,4506.97,2457
2026-05-20 04:30:00,4506.94,4508.38,4503.85,4504.03,1665
2026-05-20 04:35:00,4504.02,4506.87,4503.51,4506.87,1820
2026-05-20 04:40:00,4506.88,4507,4502.64,4504.47,2324
2026-05-20 04:45:00,4504.48,4504.92,4500.35,4500.75,2128
2026-05-20 04:50:00,4500.77,4501.8,4499.09,4499.46,2050
2026-05-20 04:55:00,4499.49,4501.43,4499.27,4500.69,1710
2026-05-20 05:00:00,4500.7,4501.64,4499.67,4501.1,1813
2026-05-20 05:05:00,4501.02,4503.75,4499.67,4503.27,1552
2026-05-20 05:10:00,4503.26,4503.63,4500.79,4501.01,1462
2026-05-20 05:15:00,4500.85,4502.05,4499.47,4499.6,1515
2026-05-20 05:20:00,4499.58,4499.77,4495.53,4498.51,2384
2026-05-20 05:25:00,4498.48,4500.18,4495.7,4495.94,2288
2026-05-20 05:30:00,4495.99,4499.07,4493.16,4497.61,2416
2026-05-20 05:35:00,4497.63,4500.03,4496.19,4499.88,1675
2026-05-20 05:40:00,4499.86,4500.78,4498.11,4499.04,1983
2026-05-20 05:45:00,4498.96,4500.04,4497.88,4499.26,1750
2026-05-20 05:50:00,4499.44,4499.56,4493.46,4493.73,1754
2026-05-20 05:55:00,4493.72,4494.77,4490.14,4493.51,2815
2026-05-20 06:00:00,4493.47,4496.56,4492.98,4493.78,2289
2026-05-20 06:05:00,4493.93,4496.2,4493.88,4495.35,1686
2026-05-20 06:10:00,4495.32,4497.62,4495.14,4497.03,1557
2026-05-20 06:15:00,4497.05,4497.43,4491.95,4492.73,1469
2026-05-20 06:20:00,4492.68,4492.97,4486.43,4486.65,2123
2026-05-20 06:25:00,4486.63,4488.83,4485.51,4487.02,1903
2026-05-20 06:30:00,4486.95,4489.9,4486.14,4486.38,1861
2026-05-20 06:35:00,4486.47,4488.79,4486.23,4487.49,1650
2026-05-20 06:40:00,4487.51,4488.78,4485.82,4488.37,1671
2026-05-20 06:45:00,4488.33,4488.85,4485.82,4486.59,1694
2026-05-20 06:50:00,4486.49,4487.03,4483.63,4483.73,2181
2026-05-20 06:55:00,4483.81,4483.92,4481.06,4483.39,2741
2026-05-20 07:00:00,4483.17,4483.86,4480.82,4482.39,1172
2026-05-20 07:05:00,4482.4,4486.23,4481.68,4485.5,738
2026-05-20 07:10:00,4485.52,4487.13,4484.32,4485.54,677
2026-05-20 07:15:00,4485.51,4485.68,4483.32,4485.41,658
2026-05-20 07:20:00,4485.4,4488.15,4485.08,4487.36,650
2026-05-20 07:25:00,4487.35,4487.53,4485.63,4486.21,500
2026-05-20 07:30:00,4486.25,4486.27,4483.21,4483.9,506
2026-05-20 07:35:00,4483.91,4484.75,4483.15,4483.38,431
2026-05-20 07:40:00,4483.36,4484.52,4481.82,4483.39,519
2026-05-20 07:45:00,4483.41,4484.28,4482.59,4483,583
2026-05-20 07:50:00,4483.1,4484.19,4481.87,4482.39,598
2026-05-20 07:55:00,4482.45,4484.05,4481.56,4482.1,472
2026-05-20 09:00:00,4481.89,4484.58,4481.21,4484.27,609
2026-05-20 09:05:00,4484.23,4485.92,4482.15,4484.53,440
2026-05-20 09:10:00,4484.23,4484.78,4482.3,4482.49,455
2026-05-20 09:15:00,4482.58,4482.58,4477.71,4479.86,704
2026-05-20 09:20:00,4479.85,4481.21,4478.99,4480.57,488
2026-05-20 09:25:00,4480.6,4480.65,4478.17,4479.17,637
2026-05-20 09:30:00,4479.16,4484.01,4477.22,4483.39,1073
2026-05-20 09:35:00,4483.17,4485.61,4479.67,4480.44,1082
2026-05-20 09:40:00,4480.42,4484.4,4479.47,4482.03,875
2026-05-20 09:45:00,4481.65,4483.83,4479.67,4481.81,817
2026-05-20 09:50:00,4481.8,4482.95,4479.12,4481.05,917
2026-05-20 09:55:00,4481.07,4484.56,4480.9,4483.94,621
2026-05-20 10:00:00,4484.17,4484.25,4479.44,4483.35,1012
2026-05-20 10:05:00,4483.33,4484.56,4481.3,4483.43,492
2026-05-20 10:10:00,4483.89,4486.75,4483.09,4485.89,794
2026-05-20 10:15:00,4485.44,4488.56,4483.02,4488.1,944
2026-05-20 10:20:00,4488.14,4488.49,4484.63,4486.58,799
2026-05-20 10:25:00,4486.24,4487.28,4485.21,4485.86,438
2026-05-20 10:30:00,4485.88,4493.46,4485.17,4492.85,1173
2026-05-20 10:35:00,4492.89,4494.27,4488.81,4493.41,1200
2026-05-20 10:40:00,4493.28,4496.51,4491.08,4492.05,994
2026-05-20 10:45:00,4492.04,4494.32,4489.63,4493.28,1108
2026-05-20 10:50:00,4493.26,4494.63,4489.81,4490.55,1089
2026-05-20 10:55:00,4490.57,4492.79,4487.89,4489.02,1010
2026-05-20 11:00:00,4489.4,4489.91,4482.36,4485.83,2244
2026-05-20 11:05:00,4486.01,4486.5,4479.36,4483.82,2454
2026-05-20 11:10:00,4483.84,4490.66,4481.34,4488.11,2585
2026-05-20 11:15:00,4488.57,4490.57,4482.2,4483.06,2966
2026-05-20 11:20:00,4483.05,4491.55,4480.7,4491.55,3010
2026-05-20 11:25:00,4491.58,4501.94,4489.71,4501.43,3545
2026-05-20 11:30:00,4501.72,4507.45,4499.95,4502.7,3596
2026-05-20 11:35:00,4502.83,4505.5,4499.45,4501.49,3309
2026-05-20 11:40:00,4501.8,4506.71,4501.14,4504.87,2682
2026-05-20 11:45:00,4504.89,4508.86,4502.77,4504.49,2647
2026-05-20 11:50:00,4504.45,4505.42,4500.34,4503.08,2852
2026-05-20 11:55:00,4503.1,4503.71,4497.85,4500.82,2326
2026-05-20 12:00:00,4500.78,4506.09,4489.6,4493.42,4240
2026-05-20 12:05:00,4493.48,4495.53,4487.68,4495.02,3055
2026-05-20 12:10:00,4495.03,4500.13,4491.07,4492.13,3040
2026-05-20 12:15:00,4492.46,4496.26,4491.46,4495.64,2932
2026-05-20 12:20:00,4495.68,4496.51,4482.94,4484.39,3188
2026-05-20 12:25:00,4484.65,4485.66,4472.66,4473.5,3787
2026-05-20 12:30:00,4473.58,4476.95,4467.29,4473.37,4685
2026-05-20 12:35:00,4473.4,4473.4,4455.7,4467.64,4427
2026-05-20 12:40:00,4467.7,4469.09,4461.34,4466.37,4157
2026-05-20 12:45:00,4466.38,4473.73,4462.65,4472.42,4109
2026-05-20 12:50:00,4472.39,4488.29,4472.36,4481.2,5485
2026-05-20 12:55:00,4481.57,4482.67,4478.38,4480.99,3324
2026-05-20 13:00:00,4481,4485.11,4479.91,4484.81,3316
2026-05-20 13:05:00,4485.08,4487.01,4478.31,4479.52,2753
2026-05-20 13:10:00,4479.55,4481.79,4475.9,4481.26,2533
2026-05-20 13:15:00,4480.99,4482.69,4476.49,4477.31,2365
2026-05-20 13:20:00,4477.33,4487.01,4476.49,4484.63,2072
2026-05-20 13:25:00,4484.69,4484.89,4478.83,4481.17,2490
2026-05-20 13:30:00,4481.09,4483.25,4465.6,4470.13,4003
2026-05-20 13:35:00,4470.09,4471.26,4465.23,4469.35,3691
2026-05-20 13:40:00,4469.33,4471.55,4460.27,4460.54,2870
2026-05-20 13:45:00,4460.24,4465.01,4459.22,4464.38,2962
2026-05-20 13:50:00,4464.15,4466.18,4461.44,4463.3,2277
2026-05-20 13:55:00,4463.29,4466.18,4458.28,4465.44,2347
2026-05-20 14:00:00,4465.42,4467.19,4459.87,4463.26,2506
2026-05-20 14:05:00,4463.27,4463.64,4453.18,4456.47,2867
2026-05-20 14:10:00,4456.78,4461.12,4455.7,4457.62,2226
2026-05-20 14:15:00,4457.6,4464.04,4456.69,4462.25,1917
2026-05-20 14:20:00,4462.3,4463.17,4459.83,4461.97,1752
2026-05-20 14:25:00,4461.98,4464.13,4459.44,4460.91,2347
2026-05-20 14:30:00,4460.75,4461.75,4457.12,4458.64,2515
2026-05-20 14:35:00,4458.63,4466.05,4458.23,4464.07,1853
2026-05-20 14:40:00,4464.16,4465.94,4459.93,4460.69,1893
2026-05-20 14:45:00,4460.67,4461.6,4457.87,4459.41,1660
2026-05-20 14:50:00,4459.4,4461.4,4458.6,4460.43,1269
2026-05-20 14:55:00,4460.76,4465.28,4460.09,4463.74,1406
2026-05-20 15:00:00,4463.75,4470.21,4463.1,4468.79,2119
2026-05-20 15:05:00,4468.78,4469.32,4466.39,4467.58,1817
2026-05-20 15:10:00,4467.55,4469.68,4465.24,4468.88,2069
2026-05-20 15:15:00,4469.19,4470.65,4465.32,4465.62,1723
2026-05-20 15:20:00,4465.61,4467.22,4462.94,4466.72,1867
2026-05-20 15:25:00,4466.71,4467.3,4462.35,4465.3,1532
2026-05-20 15:30:00,4464.93,4465.95,4461.68,4462.84,1684
2026-05-20 15:35:00,4462.86,4465.75,4460.5,4463.87,1626
2026-05-20 15:40:00,4463.82,4465.63,4460.04,4462.77,1543
2026-05-20 15:45:00,4462.73,4462.92,4456.47,4459.95,1536
2026-05-20 15:50:00,4459.96,4463.06,4459.05,4461.17,1479
2026-05-20 15:55:00,4461.12,4462.89,4459.57,4462.12,1046
2026-05-20 16:00:00,4462.09,4471.51,4461.69,4470.9,2184
2026-05-20 16:05:00,4470.86,4472.86,4467.2,4468.48,1760
2026-05-20 16:10:00,4468.19,4469.73,4466.85,4469.42,1201
2026-05-20 16:15:00,4469.03,4472.01,4467.22,4471.61,1514
2026-05-20 16:20:00,4471.48,4475.3,4470.81,4470.95,1501
2026-05-20 16:25:00,4470.97,4471.65,4466.68,4468.16,1794
2026-05-20 16:30:00,4467.89,4479.18,4467.59,4477.19,3177
2026-05-20 16:35:00,4477.25,4478.81,4474.7,4476.61,2990
2026-05-20 16:40:00,4476.64,4478.16,4471.5,4472.31,2318
2026-05-20 16:45:00,4472.33,4472.52,4463.15,4465.5,2665
2026-05-20 16:50:00,4465.54,4472.42,4464,4471.26,2651
2026-05-20 16:55:00,4471.27,4475.28,4470.86,4472.75,2052
2026-05-20 17:00:00,4472.72,4477.54,4470.5,4472.51,3173
2026-05-20 17:05:00,4472.49,4474.39,4468.89,4469.57,2839
2026-05-20 17:10:00,4469.47,4472.09,4467.03,4472.09,2105
2026-05-20 17:15:00,4472.12,4478.3,4471.61,4477.11,2628
2026-05-20 17:20:00,4477.02,4477.68,4468.34,4468.43,2442
2026-05-20 17:25:00,4468.47,4474.5,4467.54,4472.02,2729
2026-05-20 17:30:00,4472.07,4472.61,4466.3,4466.79,2569
2026-05-20 17:35:00,4466.78,4468.47,4461.45,4466.91,2403
2026-05-20 17:40:00,4466.88,4467.14,4463.51,4467.02,2003
2026-05-20 17:45:00,4467.03,4474.8,4465.16,4473.66,1978
2026-05-20 17:50:00,4473.88,4477.97,4472.18,4474.7,2337
2026-05-20 17:55:00,4474.73,4475.79,4471,4474.23,2109
2026-05-20 18:00:00,4474.24,4479.31,4471.78,4477.19,2960
2026-05-20 18:05:00,4477.14,4483.45,4475.31,4483.2,2834
2026-05-20 18:10:00,4483.11,4485.26,4480.16,4481.12,2960
2026-05-20 18:15:00,4481.13,4481.13,4477.81,4478.79,1997
2026-05-20 18:20:00,4478.77,4484.18,4476.26,4480.4,2140
2026-05-20 18:25:00,4480.41,4483.38,4479.66,4482.86,1733
2026-05-20 18:30:00,4482.84,4486.01,4477.52,4478.1,1835
2026-05-20 18:35:00,4478.14,4481.08,4475.89,4480.08,1783
2026-05-20 18:40:00,4480.07,4483.74,4478.53,4481.48,1954
2026-05-20 18:45:00,4481.49,4482.11,4476.12,4477.98,1671
2026-05-20 18:50:00,4478.01,4479.12,4475.13,4479.11,1751
2026-05-20 18:55:00,4479.09,4479.86,4476.68,4478.62,2059
2026-05-20 19:00:00,4478.6,4481.46,4476.75,4481.08,2164
2026-05-20 19:05:00,4481.16,4483.18,4476.61,4479.1,2342
2026-05-20 19:10:00,4479.21,4483.91,4477.31,4482.43,2514
2026-05-20 19:15:00,4482.44,4483.98,4479.4,4481.66,1892
2026-05-20 19:20:00,4481.56,4486.45,4478.06,4484.2,2423
2026-05-20 19:25:00,4484.22,4486.58,4482.28,4486.58,2285
2026-05-20 19:30:00,4486.46,4489.17,4482.94,4483.04,2773
2026-05-20 19:35:00,4483.03,4484.48,4478.62,4483.44,2320
2026-05-20 19:40:00,4483.46,4483.56,4476.72,4479.34,2468
2026-05-20 19:45:00,4479.37,4483.22,4479.22,4481.97,2681
2026-05-20 19:50:00,4481.99,4489.42,4481.37,4489.15,2224
2026-05-20 19:55:00,4489.14,4490.16,4483.27,4483.69,1571
2026-05-20 20:00:00,4483.68,4486.16,4483.13,4484.61,1658
2026-05-20 20:05:00,4484.62,4486.21,4481.45,4482.11,1903
2026-05-20 20:10:00,4482.12,4482.46,4479.64,4480.18,1998
2026-05-20 20:15:00,4480.17,4482.52,4479.01,4482.39,1715
2026-05-20 20:20:00,4482.38,4483.61,4478.54,4479.17,1718
2026-05-20 20:25:00,4479.19,4479.37,4472.46,4474.01,1635
2026-05-20 20:30:00,4473.94,4482.79,4472.75,4482.31,2304
2026-05-20 20:35:00,4482.32,4483.33,4479.99,4483.2,1555
2026-05-20 20:40:00,4483.21,4484.8,4482.95,4483.16,1395
2026-05-20 20:45:00,4483.23,4484.54,4481.68,4483.04,1285
2026-05-20 20:50:00,4483.03,4490.11,4482.64,4489.39,1763
2026-05-20 20:55:00,4489.43,4491.17,4484.35,4484.75,1132
2026-05-20 21:00:00,4484.72,4487.3,4484.5,4485.81,1314
2026-05-20 21:05:00,4485.83,4492.19,4485.83,4489.69,1255
2026-05-20 21:10:00,4489.7,4490.98,4486.75,4487.9,1070
2026-05-20 21:15:00,4487.91,4491.17,4487.1,4488.21,1046
2026-05-20 21:20:00,4488.23,4492.69,4488.07,4491.48,1363
2026-05-20 21:25:00,4491.49,4492.39,4488.68,4488.96,1133
2026-05-20 21:30:00,4488.94,4492.33,4488.56,4492.31,1417
2026-05-20 21:35:00,4492.37,4496.98,4492.11,4495.67,2088
2026-05-20 21:40:00,4495.64,4496.74,4493.78,4494.23,1621
2026-05-20 21:45:00,4494.24,4495.67,4492.02,4492.4,1233
2026-05-20 21:50:00,4492.41,4495.15,4489.9,4494.64,1270
2026-05-20 21:55:00,4494.65,4494.8,4492.49,4494.45,1283
2026-05-20 22:00:00,4494.43,4496.75,4492.67,4494.24,1643
2026-05-20 22:05:00,4494.23,4495.86,4494,4494.63,1330
2026-05-20 22:10:00,4494.45,4496.09,4492.86,4493.01,1170
2026-05-20 22:15:00,4492.99,4496.48,4491.55,4491.83,1247
2026-05-20 22:20:00,4491.89,4496.5,4491.01,4495.79,1195
2026-05-20 22:25:00,4495.81,4501.06,4495.36,4499.87,1452
2026-05-20 22:30:00,4499.85,4500.41,4496.46,4498.5,1497
2026-05-20 22:35:00,4498.53,4499.12,4495.94,4497.66,1293
2026-05-20 22:40:00,4497.74,4498.34,4493.32,4495.27,1946
2026-05-20 22:45:00,4495.26,4496.77,4491.88,4492.99,1900
2026-05-20 22:50:00,4493.04,4498.12,4490.75,4498.12,2069
2026-05-20 22:55:00,4498.13,4499.53,4495.96,4499.06,1479
2026-05-20 23:00:00,4499.05,4500.96,4495.76,4496.4,1908
2026-05-20 23:05:00,4496.41,4499.87,4495.72,4497.51,1838
2026-05-20 23:10:00,4497.45,4497.79,4496.09,4496.58,1282
2026-05-20 23:15:00,4496.57,4497.09,4493.87,4494.46,1736
2026-05-20 23:20:00,4494.26,4496.93,4492.9,4496.38,2609
2026-05-20 23:25:00,4496.29,4499.69,4496.09,4499.69,2716
2026-05-20 23:30:00,4499.63,4504.34,4499.14,4503.53,2663
2026-05-20 23:35:00,4503.49,4504.51,4500.83,4503.78,2206
2026-05-20 23:40:00,4503.8,4504.42,4501.11,4502.76,2010
2026-05-20 23:45:00,4502.77,4505.33,4501.66,4502.88,1868
2026-05-20 23:50:00,4502.78,4502.91,4498.25,4498.43,1636
2026-05-20 23:55:00,4498.39,4498.79,4493.78,4496.18,1875
2026-05-21 00:00:00,4496.16,4501.22,4493.76,4497.61,3835
2026-05-21 00:05:00,4497.63,4501.72,4496.35,4498.54,3222
2026-05-21 00:10:00,4498.59,4506.16,4497.18,4505.11,2604
2026-05-21 00:15:00,4505.09,4505.34,4498.88,4499.28,2995
2026-05-21 00:20:00,4499.29,4500.48,4493.9,4494.13,2184
2026-05-21 00:25:00,4494.1,4494.95,4489.2,4489.25,2871
2026-05-21 00:30:00,4489.54,4493.05,4487.77,4491.48,4202
2026-05-21 00:35:00,4491.49,4492.96,4484.66,4485.3,4556
2026-05-21 00:40:00,4485.34,4490.44,4482.85,4489.78,4454
2026-05-21 00:45:00,4489.74,4492.13,4486.19,4487.04,3969
2026-05-21 00:50:00,4487,4489.45,4484.78,4486.01,3854
2026-05-21 00:55:00,4485.99,4486.26,4482,4482.99,3445
2026-05-21 01:00:00,4482.91,4485.23,4480.74,4481.36,3521
2026-05-21 01:05:00,4481.24,4481.73,4474.56,4476.13,3535
2026-05-21 01:10:00,4476.27,4480.65,4466.97,4476.95,5299
2026-05-21 01:15:00,4476.58,4503.38,4476.58,4498.51,7889
2026-05-21 01:20:00,4498.33,4510.61,4495.3,4502.94,6370
2026-05-21 01:25:00,4502.92,4507.17,4498.79,4507.06,5451
2026-05-21 01:30:00,4507.1,4528.7,4507.1,4524.44,6899
2026-05-21 01:35:00,4524.72,4526.85,4515.26,4523.45,6004
2026-05-21 01:40:00,4523.6,4523.96,4516.92,4520.67,4348
2026-05-21 01:45:00,4520.94,4524.09,4516.56,4521.83,4211
2026-05-21 01:50:00,4521.84,4529.93,4521.03,4529.37,4126
2026-05-21 01:55:00,4529.57,4537.23,4528.62,4531.24,4035
2026-05-21 02:00:00,4531.25,4535.67,4529.36,4530.37,4006
2026-05-21 02:05:00,4530.32,4531.89,4523.84,4526.39,3537
2026-05-21 02:10:00,4526.42,4527,4523.04,4524.48,3709
2026-05-21 02:15:00,4524.44,4552.66,4524.34,4543.35,7570
2026-05-21 02:20:00,4543.3,4545.35,4535.63,4536.28,5316
2026-05-21 02:25:00,4536.26,4537.33,4528.51,4529.51,4151
2026-05-21 02:30:00,4529.43,4535,4527.58,4535,4428
2026-05-21 02:35:00,4535.01,4539.2,4534.42,4537.61,3506
2026-05-21 02:40:00,4537.75,4539.46,4534.59,4536.83,3125
2026-05-21 02:45:00,4536.84,4537.71,4535.1,4537.19,3011
2026-05-21 02:50:00,4537.22,4537.91,4532.54,4533.3,3504
2026-05-21 02:55:00,4533.39,4534.11,4527.26,4529.11,3835
2026-05-21 03:00:00,4529.18,4532.21,4528.28,4531.94,2337
2026-05-21 03:05:00,4531.92,4535.31,4531.35,4533.31,2320
2026-05-21 03:10:00,4533.3,4534.77,4531.3,4533.74,2310
2026-05-21 03:15:00,4533.75,4533.8,4529.47,4530.85,2176
2026-05-21 03:20:00,4530.84,4531.34,4524.88,4526.09,3333
2026-05-21 03:25:00,4526.05,4527.57,4524.04,4526.06,2918
2026-05-21 03:30:00,4526.07,4529.48,4524.12,4525.72,2870
2026-05-21 03:35:00,4525.71,4528.75,4525.29,4527.51,2227
2026-05-21 03:40:00,4527.58,4533.66,4527.27,4533.59,2338
2026-05-21 03:45:00,4533.62,4534.98,4529.97,4532.13,3215
2026-05-21 03:50:00,4531.99,4533.29,4530.85,4532.48,2355
2026-05-21 03:55:00,4532.5,4535.44,4531.06,4534.35,2137
2026-05-21 04:00:00,4534.36,4534.83,4531.31,4531.99,2261
2026-05-21 04:05:00,4532.01,4535.58,4530.99,4535.53,2151
2026-05-21 04:10:00,4535.56,4538.17,4533.19,4534.29,2734
2026-05-21 04:15:00,4534.22,4535.63,4532.93,4535.05,2245
2026-05-21 04:20:00,4535.03,4536.78,4532.96,4533.77,2338
2026-05-21 04:25:00,4533.78,4536.33,4530.83,4532.43,2944
2026-05-21 04:30:00,4532.45,4535.16,4529.84,4531.03,2801
2026-05-21 04:35:00,4531.02,4536.34,4530.31,4535.78,3017
2026-05-21 04:40:00,4535.77,4536.07,4532.93,4533.06,1995
2026-05-21 04:45:00,4533.08,4535.24,4532.29,4533.49,1958
2026-05-21 04:50:00,4533.53,4534.53,4531.93,4531.94,1704
2026-05-21 04:55:00,4531.97,4532.61,4530.27,4531.07,1089
2026-05-21 05:00:00,4531.13,4533.18,4528.91,4532.34,1790
2026-05-21 05:05:00,4532.35,4533.59,4530.44,4532.82,2093
2026-05-21 05:10:00,4532.78,4534,4532.16,4532.93,1803
2026-05-21 05:15:00,4532.92,4536.62,4532.73,4536.23,2181
2026-05-21 05:20:00,4536.27,4536.58,4532.73,4533.65,2483
2026-05-21 05:25:00,4533.64,4535.16,4531.84,4534.96,2617
2026-05-21 05:30:00,4534.98,4539.78,4534.98,4539.66,2084
2026-05-21 05:35:00,4539.67,4543.52,4539.58,4542.81,2078
2026-05-21 05:40:00,4542.89,4543.21,4536.9,4537.19,1897
2026-05-21 05:45:00,4537.26,4540.66,4536.67,4539.68,1943
2026-05-21 05:50:00,4539.61,4543.23,4539.1,4541.91,1535
2026-05-21 05:55:00,4541.94,4545.11,4541.75,4542.27,1624
2026-05-21 06:00:00,4542.32,4544.74,4542.04,4542.52,1658
2026-05-21 06:05:00,4542.54,4544.16,4541.65,4543.27,1629
2026-05-21 06:10:00,4542.99,4545.25,4542.77,4543.91,1173
2026-05-21 06:15:00,4543.93,4545.74,4543.6,4545.64,1303
2026-05-21 06:20:00,4545.66,4545.97,4543.17,4544.13,1163
2026-05-21 06:25:00,4544.15,4545.7,4543.55,4544.89,1121
